id_recurso,data,datetime_captura,datetime_recurso,datetime_update,consorcio,servico,sentido,data_viagem,numero_relatorio_cimu,julgamento,motivo_julgamento,observacao_julgamento,data_julgamento
SMTR202303003053,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:43:06,2024-02-13 13:38:39,Transcarioca,859,I,2023-02-01,6962,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:22:44
SMTR202303003055,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:44:22,2024-02-13 13:38:45,Transcarioca,859,I,2023-02-02,7064,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:22:51
SMTR202303003057,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:47:05,2024-02-13 13:38:49,Transcarioca,859,I,2023-02-06,7419,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:22:57
SMTR202303003063,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:53:45,2024-02-13 13:39:05,Santa Cruz,859,I,2023-02-09,7791,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:23:19
SMTR202303003067,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:56:54,2024-02-13 13:39:20,Transcarioca,859,I,2023-02-11,8236,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:23:34
SMTR202303003069,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:58:20,2024-02-13 13:39:25,Transcarioca,859,I,2023-02-12,8288,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:23:45
SMTR202303003073,2023-03-09,2024-02-14 00:00:00,2023-03-09 16:01:18,2024-02-13 13:39:35,Transcarioca,859,I,2023-02-14,8505,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:23:58
SMTR202303003075,2023-03-09,2024-02-14 00:00:00,2023-03-09 16:03:10,2024-02-13 13:39:41,Transcarioca,859,I,2023-02-15,8567,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:24:04
SMTR202303003077,2023-03-09,2024-02-14 00:00:00,2023-03-09 16:04:42,2024-02-13 13:39:45,Transcarioca,859,I,2023-02-16,8649,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:24:12
SMTR202303003024,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:20:32,2024-02-13 13:37:58,Santa Cruz,SP801,I,2023-02-03,7286,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:21:05
SMTR202303003013,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:12:23,2024-02-13 13:37:44,Santa Cruz,SP801,I,2023-02-14,8525,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:20:26
SMTR202303002941,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:17:04,2024-02-13 13:36:42,Santa Cruz,SV777,I,2023-02-12,8299,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:16:40
SMTR202303002947,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:27:15,2024-02-13 13:36:48,Santa Cruz,SV790,I,2023-02-01,6945,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:17:09
SMTR202303002949,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:29:01,2024-02-13 13:36:50,Santa Cruz,SV790,I,2023-02-02,7036,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:17:17
SMTR202303002951,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:30:24,2024-02-13 13:36:52,Santa Cruz,SV790,I,2023-02-04,7289,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:17:24
SMTR202303002956,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:35:18,2024-02-13 13:36:55,Santa Cruz,SV790,V,2023-02-05,7327,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:17:40
SMTR202303002957,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:36:13,2024-02-13 13:36:57,Santa Cruz,SV790,I,2023-02-06,7421,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:17:44
SMTR202303002965,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:41:28,2024-02-13 13:37:07,Santa Cruz,SV790,I,2023-02-09,7776,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:18:20
SMTR202303002969,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:43:56,2024-02-13 13:37:12,Santa Cruz,SV790,I,2023-02-11,8215,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:18:35
SMTR202303002974,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:46:51,2024-02-13 13:37:17,Santa Cruz,SV790,I,2023-02-14,8487,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:18:49
SMTR202303002976,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:48:15,2024-02-13 13:37:20,Santa Cruz,SV790,I,2023-02-15,8550,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:18:56
SMTR202303002980,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:49:46,2024-02-13 13:37:22,Santa Cruz,SV790,I,2023-02-16,8633,Deferido,Foi apresentado o Relatório do CIMU e foi contabilizada a diferença entre o apurado pelo algoritmo e a média histórica. (Res. SMTR 3521/2022) ,Aceito pelo CIMU.,2024-02-08 13:19:04
SMTR202303002889,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:37:22,2024-02-13 13:35:47,Santa Cruz,731,I,2023-02-07,7489,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:23
SMTR202303002890,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:37:55,2024-02-13 13:35:48,Santa Cruz,731,V,2023-02-07,7489,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:27
SMTR202303002892,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:39:15,2024-02-13 13:35:50,Santa Cruz,731,V,2023-02-08,7622,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:34
SMTR202303002891,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:38:49,2024-02-13 13:35:49,Santa Cruz,731,I,2023-02-08,7622,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:31
SMTR202303002893,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:40:06,2024-02-13 13:35:51,Santa Cruz,731,I,2023-02-08,7653,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:38
SMTR202303002894,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:40:33,2024-02-13 13:35:53,Santa Cruz,731,V,2023-02-08,7653,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:41
SMTR202303002898,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:43:03,2024-02-13 13:35:59,Santa Cruz,731,V,2023-02-10,8171,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:01
SMTR202303002897,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:42:36,2024-02-13 13:35:57,Santa Cruz,731,I,2023-02-10,8171,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:13:57
SMTR202303002902,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:45:41,2024-02-13 13:36:05,Santa Cruz,731,V,2023-02-13,8316,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:15
SMTR202303002901,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:45:04,2024-02-13 13:36:04,Santa Cruz,731,I,2023-02-13,8318,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:12
SMTR202303002910,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:51:27,2024-02-13 13:36:15,Santa Cruz,731,V,2023-02-17,9716,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:45
SMTR202303002909,2023-03-09,2024-02-14 00:00:00,2023-03-09 11:50:43,2024-02-13 13:36:14,Santa Cruz,731,I,2023-02-17,9716,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:41
SMTR202303002912,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:19:07,2024-02-13 13:36:16,Santa Cruz,741,C,2023-02-10,8192,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:49
SMTR202303002913,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:20:57,2024-02-13 13:36:17,Santa Cruz,743,C,2023-02-10,8193,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:14:53
SMTR202303002919,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:35:35,2024-02-13 13:36:23,Santa Cruz,745,I,2023-02-18,9700,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:19
SMTR202303002922,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:38:39,2024-02-13 13:36:26,Santa Cruz,745,I,2023-02-22,9700,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:30
SMTR202303002921,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:37:39,2024-02-13 13:36:25,Santa Cruz,745,I,2023-02-21,9700,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:27
SMTR202303002920,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:36:51,2024-02-13 13:36:24,Santa Cruz,745,I,2023-02-20,9700,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:23
SMTR202303002918,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:34:55,2024-02-13 13:36:22,Santa Cruz,745,I,2023-02-17,9700,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:14
SMTR202303002926,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:44:15,2024-02-13 13:36:30,Santa Cruz,746,I,2023-02-20,9701,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:44
SMTR202303002927,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:44:58,2024-02-13 13:36:30,Santa Cruz,746,I,2023-02-21,9701,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:47
SMTR202303002928,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:46:04,2024-02-13 13:36:31,Santa Cruz,746,I,2023-02-22,9701,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:51
SMTR202303002923,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:42:23,2024-02-13 13:36:27,Santa Cruz,746,I,2023-02-17,9701,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:34
SMTR202303002924,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:42:56,2024-02-13 13:36:28,Santa Cruz,746,I,2023-02-18,9701,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:37
SMTR202303002925,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:43:39,2024-02-13 13:36:29,Santa Cruz,746,I,2023-02-19,9701,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:15:40
SMTR202303002935,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:06:16,2024-02-13 13:36:38,Transcarioca,766,I,2023-02-17,9703,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:21
SMTR202303002938,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:08:39,2024-02-13 13:36:40,Transcarioca,766,I,2023-02-20,9703,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:29
SMTR202303002939,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:09:31,2024-02-13 13:36:41,Transcarioca,766,I,2023-02-21,9703,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:32
SMTR202303002937,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:07:50,2024-02-13 13:36:39,Transcarioca,766,I,2023-02-19,9703,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:25
SMTR202303002940,2023-03-09,2024-02-14 00:00:00,2023-03-09 14:10:24,2024-02-13 13:36:41,Transcarioca,766,I,2023-02-22,9703,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:37
SMTR202303002934,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:53:43,2024-02-13 13:36:37,Transcarioca,766,I,2023-02-22,9739,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:18
SMTR202303002930,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:50:41,2024-02-13 13:36:33,Transcarioca,766,I,2023-02-18,9739,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:03
SMTR202303002933,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:52:53,2024-02-13 13:36:36,Transcarioca,766,I,2023-02-21,9739,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:14
SMTR202303002932,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:52:05,2024-02-13 13:36:35,Transcarioca,766,I,2023-02-20,9739,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:10
SMTR202303002931,2023-03-09,2024-02-14 00:00:00,2023-03-09 13:51:25,2024-02-13 13:36:34,Transcarioca,766,I,2023-02-19,9739,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:16:07
SMTR202303003018,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:16:16,2024-02-13 13:37:49,Santa Cruz,790,I,2023-02-20,9702,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:20:47
SMTR202303003016,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:14:49,2024-02-13 13:37:46,Santa Cruz,794,I,2023-02-18,9702,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:20:37
SMTR202303003020,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:17:29,2024-02-13 13:37:53,Santa Cruz,794,I,2023-02-22,9702,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:20:54
SMTR202303003019,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:16:53,2024-02-13 13:37:51,Santa Cruz,794,I,2023-02-21,9702,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:20:50
SMTR202303003015,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:14:16,2024-02-13 13:37:45,Santa Cruz,794,I,2023-02-17,9702,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:20:32
SMTR202303003017,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:15:32,2024-02-13 13:37:48,Santa Cruz,794,I,2023-02-19,9702,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:20:42
SMTR202303003050,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:37:35,2024-02-13 13:38:29,Santa Cruz,794,V,2023-02-21,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:25
SMTR202303003028,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:23:02,2024-02-13 13:38:02,Santa Cruz,812,I,2023-02-10,8194,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:21:13
SMTR202303003029,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:23:29,2024-02-13 13:38:03,Santa Cruz,812,V,2023-02-10,8194,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:21:18
SMTR202303003037,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:28:37,2024-02-13 13:38:11,Santa Cruz,812,V,2023-02-13,8336,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:21:37
SMTR202303003035,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:28:04,2024-02-13 13:38:09,Santa Cruz,812,I,2023-02-13,8336,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:21:33
SMTR202303003043,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:33:34,2024-02-13 13:38:17,Santa Cruz,812,I,2023-02-18,8705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:21:51
SMTR202303003049,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:37:17,2024-02-13 13:38:27,Santa Cruz,812,I,2023-02-21,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:19
SMTR202303003051,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:38:23,2024-02-13 13:38:35,Santa Cruz,812,I,2023-02-22,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:29
SMTR202303003046,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:35:37,2024-02-13 13:38:22,Santa Cruz,812,V,2023-02-19,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:03
SMTR202303003047,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:36:18,2024-02-13 13:38:23,Santa Cruz,812,I,2023-02-20,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:09
SMTR202303003048,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:36:42,2024-02-13 13:38:24,Santa Cruz,812,V,2023-02-20,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:14
SMTR202303003044,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:34:13,2024-02-13 13:38:18,Santa Cruz,812,V,2023-02-18,9705,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:21:54
SMTR202303003052,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:40:39,2024-02-13 13:38:37,Transcarioca,829,V,2023-02-08,7650,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:22:39
SMTR202303003060,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:49:04,2024-02-13 13:38:57,Transcarioca,859,V,2023-02-07,7506,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:08
SMTR202303003059,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:48:33,2024-02-13 13:38:53,Transcarioca,859,I,2023-02-07,7506,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:05
SMTR202303003062,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:52:59,2024-02-13 13:39:02,Transcarioca,859,V,2023-02-08,7638,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:15
SMTR202303003061,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:52:29,2024-02-13 13:39:00,Transcarioca,859,I,2023-02-08,7638,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:12
SMTR202303003065,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:55:09,2024-02-13 13:39:12,Transcarioca,859,I,2023-02-10,8187,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:26
SMTR202303003066,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:55:59,2024-02-13 13:39:15,Transcarioca,859,V,2023-02-10,8187,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:30
SMTR202303003072,2023-03-09,2024-02-14 00:00:00,2023-03-09 16:00:29,2024-02-13 13:39:32,Transcarioca,859,V,2023-02-13,8332,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:54
SMTR202303003071,2023-03-09,2024-02-14 00:00:00,2023-03-09 15:59:53,2024-02-13 13:39:29,Transcarioca,859,I,2023-02-13,8332,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:23:51
SMTR202303003079,2023-03-09,2024-02-14 00:00:00,2023-03-09 16:06:05,2024-02-13 13:39:50,Transcarioca,859,I,2023-02-17,9674,Indeferido,Viagem já paga.,Recurso pago nos dias de chuva/carnaval,2024-02-08 13:24:19
